% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 55.70 s, time offset 27.85 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2022-09-09 T 13:04:18 -0400
% Time (s), Channel A (V), Channel B (V)
3.5291020248e+01, 1.0686482551e+00, -9.4440834010e+00
3.5294432976e+01, 1.0689194316e+00, -9.4447650070e+00
3.5297845704e+01, 1.0726572709e+00, -9.4470736724e+00
3.5301258432e+01, 1.0784179409e+00, -9.4490598576e+00
3.5304671160e+01, 1.0789822814e+00, -9.4516616870e+00
3.5308083888e+01, 1.0776263985e+00, -9.4513978395e+00
3.5311496616e+01, 1.0782420426e+00, -9.4523506220e+00
3.5314909344e+01, 1.0826908043e+00, -9.4547545657e+00
3.5318322072e+01, 1.0860768469e+00, -9.4564109416e+00
3.5321734800e+01, 1.0868903767e+00, -9.4593718966e+00
3.5325147528e+01, 1.0855564811e+00, -9.4574883188e+00
3.5328560256e+01, 1.0881509813e+00, -9.4590054418e+00
3.5331972984e+01, 1.0904523176e+00, -9.4622229152e+00
3.5335385712e+01, 1.0938676767e+00, -9.4638719620e+00
3.5338798440e+01, 1.0951722559e+00, -9.4658581472e+00
3.5342211168e+01, 1.0932960071e+00, -9.4646195299e+00
3.5345623896e+01, 1.0953847997e+00, -9.4664957786e+00
3.5349036624e+01, 1.1000314470e+00, -9.4692808353e+00
3.5352449352e+01, 1.1032049458e+00, -9.4716114881e+00
3.5355862080e+01, 1.1026259472e+00, -9.4732971803e+00
3.5359274808e+01, 1.1009475840e+00, -9.4726155743e+00
3.5362687536e+01, 1.1035200970e+00, -9.4743672284e+00
3.5366100264e+01, 1.1074045182e+00, -9.4773135253e+00
3.5369512992e+01, 1.1098231201e+00, -9.4801645439e+00
3.5372925720e+01, 1.1079028968e+00, -9.4797467854e+00
3.5376338448e+01, 1.1074631510e+00, -9.4786107754e+00
3.5379751176e+01, 1.1109444719e+00, -9.4806629224e+00
3.5383163904e+01, 1.1152393225e+00, -9.4829569297e+00
3.5386576632e+01, 1.1166684964e+00, -9.4858592520e+00
3.5389989360e+01, 1.1152759680e+00, -9.4856613664e+00
3.5393402088e+01, 1.1135756176e+00, -9.4854341644e+00
3.5396814816e+01, 1.1159209285e+00, -9.4888568525e+00
3.5400227544e+01, 1.1195854769e+00, -9.4909676324e+00
3.5403640272e+01, 1.1221506607e+00, -9.4939652329e+00
3.5407053000e+01, 1.1213957637e+00, -9.4945149151e+00
3.5410465728e+01, 1.1210439671e+00, -9.4944562824e+00
3.5413878456e+01, 1.1241808205e+00, -9.4975418321e+00
3.5417291184e+01, 1.1265188023e+00, -9.4984946146e+00
3.5420703912e+01, 1.1294797573e+00, -9.5026721997e+00
3.5424116640e+01, 1.1288054805e+00, -9.5015068734e+00
3.5427529368e+01, 1.1286955440e+00, -9.5010084948e+00
3.5430942096e+01, 1.1324333833e+00, -9.5055452056e+00
3.5434354824e+01, 1.1350791872e+00, -9.5083082751e+00
3.5437767552e+01, 1.1367135758e+00, -9.5103164475e+00
3.5441180280e+01, 1.1363031463e+00, -9.5092903740e+00
3.5444593008e+01, 1.1375344346e+00, -9.5087406918e+00
3.5448005736e+01, 1.1410817174e+00, -9.5130355424e+00
3.5451418464e+01, 1.1447609239e+00, -9.5146845891e+00
3.5454831192e+01, 1.1451493660e+00, -9.5176528733e+00
3.5458243920e+01, 1.1430532444e+00, -9.5163482941e+00
3.5461656648e+01, 1.1434563447e+00, -9.5178800753e+00
3.5465069376e+01, 1.1475239933e+00, -9.5207384230e+00
3.5468482104e+01, 1.1503237083e+00, -9.5223288370e+00
3.5471894832e+01, 1.1517821985e+00, -9.5245715405e+00
3.5475307560e+01, 1.1505582393e+00, -9.5231936704e+00
3.5478720288e+01, 1.1519287804e+00, -9.5252458174e+00
3.5482133016e+01, 1.1559597836e+00, -9.5280528615e+00
3.5485545744e+01, 1.1583637273e+00, -9.5289983149e+00
3.5488958472e+01, 1.1587228530e+00, -9.5311603984e+00
3.5492371200e+01, 1.1575282103e+00, -9.5291742132e+00
3.5495783928e+01, 1.1587961440e+00, -9.5322597629e+00
3.5499196656e+01, 1.1629590709e+00, -9.5341140244e+00
3.5502609384e+01, 1.1653556855e+00, -9.5366059173e+00
3.5506022112e+01, 1.1652164327e+00, -9.5375367125e+00
3.5509434840e+01, 1.1640291190e+00, -9.5369283975e+00
3.5512847568e+01, 1.1654802801e+00, -9.5391344556e+00
3.5516260296e+01, 1.1698704090e+00, -9.5417436140e+00
3.5519673024e+01, 1.1728680096e+00, -9.5444260634e+00
3.5523085752e+01, 1.1728826678e+00, -9.5450930112e+00
3.5526498480e+01, 1.1721277708e+00, -9.5439863176e+00
3.5529911208e+01, 1.1747296001e+00, -9.5469839181e+00
3.5533323936e+01, 1.1786286796e+00, -9.5483544592e+00
3.5536736664e+01, 1.1793469310e+00, -9.5522975132e+00
3.5540149392e+01, 1.1790610963e+00, -9.5525320443e+00
3.5543562120e+01, 1.1797940059e+00, -9.5515352872e+00
3.5546974848e+01, 1.1822345951e+00, -9.5547600897e+00
3.5550387576e+01, 1.1862655983e+00, -9.5570101224e+00
3.5553800304e+01, 1.1879293032e+00, -9.5582267524e+00
3.5557213032e+01, 1.1870058370e+00, -9.5591135731e+00
3.5560625760e+01, 1.1868079514e+00, -9.5588277383e+00
3.5564038488e+01, 1.1897029446e+00, -9.5632032090e+00
3.5567451216e+01, 1.1932868729e+00, -9.5632471836e+00
3.5570863944e+01, 1.1938658715e+00, -9.5674027814e+00
3.5574276672e+01, 1.1940490989e+00, -9.5668970738e+00
3.5577689400e+01, 1.1936826441e+00, -9.5667871373e+00
3.5581102128e+01, 1.1977796091e+00, -9.5695721940e+00
3.5584514856e+01, 1.2008065261e+00, -9.5710600007e+00
3.5587927584e+01, 1.2017299922e+00, -9.5747831818e+00
3.5591340312e+01, 1.2014734739e+00, -9.5734346280e+00
3.5594753040e+01, 1.2020744598e+00, -9.5738450574e+00
3.5598165768e+01, 1.2060908047e+00, -9.5767253924e+00
3.5601578496e+01, 1.2099532387e+00, -9.5773630238e+00
3.5604991224e+01, 1.2104296300e+00, -9.5794591454e+00
3.5608403952e+01, 1.2079817117e+00, -9.5781545662e+00
3.5611816680e+01, 1.2099605678e+00, -9.5804998772e+00
3.5615229408e+01, 1.2132953068e+00, -9.5836587178e+00
3.5618642136e+01, 1.2173922718e+00, -9.5856082575e+00
3.5622054864e+01, 1.2182644343e+00, -9.5873672407e+00
3.5625467592e+01, 1.2165787421e+00, -9.5856375739e+00
3.5628880320e+01, 1.2173702845e+00, -9.5886498327e+00
3.5632293048e+01, 1.2211960730e+00, -9.5907166379e+00
3.5635705776e+01, 1.2235487130e+00, -9.5929813288e+00
3.5639118504e+01, 1.2227278542e+00, -9.5948355902e+00
3.5642531232e+01, 1.2232335618e+00, -9.5927907723e+00
3.5645943960e+01, 1.2251757725e+00, -9.5953266397e+00
3.5649356688e+01, 1.2285984606e+00, -9.5980750510e+00
3.5652769416e+01, 1.2313468718e+00, -9.6005742729e+00
3.5656182144e+01, 1.2306799240e+00, -9.6017176120e+00
3.5659594872e+01, 1.2301815455e+00, -9.6010213478e+00
3.5663007600e+01, 1.2332524370e+00, -9.6041655303e+00
3.5666420328e+01, 1.2381042990e+00, -9.6054701095e+00
3.5669833056e+01, 1.2396800547e+00, -9.6084970264e+00
3.5673245784e+01, 1.2387712468e+00, -9.6095157708e+00
3.5676658512e+01, 1.2382142354e+00, -9.6074269783e+00
3.5680071240e+01, 1.2416369236e+00, -9.6108716537e+00
3.5683483968e+01, 1.2456532685e+00, -9.6128798262e+00
3.5686896696e+01, 1.2479985795e+00, -9.6158114649e+00
3.5690309424e+01, 1.2476028082e+00, -9.6157455030e+00
3.5693722152e+01, 1.2470018223e+00, -9.6157161866e+00
3.5697134880e+01, 1.2504538268e+00, -9.6183986360e+00
3.5700547608e+01, 1.2546900447e+00, -9.6200037082e+00
3.5703960336e+01, 1.2564123824e+00, -9.6228180813e+00
3.5707373064e+01, 1.2555915236e+00, -9.6230452833e+00
3.5710785792e+01, 1.2547266902e+00, -9.6233018017e+00
3.5714198520e+01, 1.2584058967e+00, -9.6260428838e+00
3.5717611248e+01, 1.2609637514e+00, -9.6266878443e+00
3.5721023976e+01, 1.2632137841e+00, -9.6303597218e+00
3.5724436704e+01, 1.2619898250e+00, -9.6292383700e+00
3.5727849432e+01, 1.2626054691e+00, -9.6289452061e+00
3.5731262160e+01, 1.2655884114e+00, -9.6325511217e+00
3.5734674888e+01, 1.2700445022e+00, -9.6335478788e+00
3.5738087616e+01, 1.2706894627e+00, -9.6370438579e+00
3.5741500344e+01, 1.2682635317e+00, -9.6372490726e+00
3.5744913072e+01, 1.2687252648e+00, -9.6372050980e+00
3.5748325800e+01, 1.2728149008e+00, -9.6406864189e+00
3.5751738528e+01, 1.2760543615e+00, -9.6425553386e+00
3.5755151256e+01, 1.2778280029e+00, -9.6456848629e+00
3.5758563984e+01, 1.2766846638e+00, -9.6431856409e+00
3.5761976712e+01, 1.2778646484e+00, -9.6449739405e+00
3.5765389440e+01, 1.2803125666e+00, -9.6470847203e+00
3.5768802168e+01, 1.2838671785e+00, -9.6499797135e+00
3.5772214896e+01, 1.2863957169e+00, -9.6523323535e+00
3.5775627624e+01, 1.2859706293e+00, -9.6499503971e+00
3.5779040352e+01, 1.2884332057e+00, -9.6531751997e+00
3.5782453080e+01, 1.2921343995e+00, -9.6554985233e+00
3.5785865808e+01, 1.2956596950e+00, -9.6580417198e+00
3.5789278536e+01, 1.2954544803e+00, -9.6597420703e+00
3.5792691264e+01, 1.2943404576e+00, -9.6584668074e+00
3.5796103992e+01, 1.2965098703e+00, -9.6618821665e+00
3.5799516720e+01, 1.3019114145e+00, -9.6647625015e+00
3.5802929448e+01, 1.3040661689e+00, -9.6671517870e+00
3.5806342176e+01, 1.3019773764e+00, -9.6679140130e+00
3.5809754904e+01, 1.3014057068e+00, -9.6660157770e+00
3.5813167632e+01, 1.3050995715e+00, -9.6707943480e+00
3.5816580360e+01, 1.3079139447e+00, -9.6722308510e+00
3.5819993088e+01, 1.3101713064e+00, -9.6747300729e+00
3.5823405816e+01, 1.3097901934e+00, -9.6747154147e+00
3.5826818544e+01, 1.3097828643e+00, -9.6736966703e+00
3.5830231272e+01, 1.3129417050e+00, -9.6771706621e+00
3.5833644000e+01, 1.3174124539e+00, -9.6789956072e+00
3.5837056728e+01, 1.3187536786e+00, -9.6809817924e+00
3.5840469456e+01, 1.3180280981e+00, -9.6815094873e+00
3.5843882184e+01, 1.3171486065e+00, -9.6808132232e+00
3.5847294912e+01, 1.3210696732e+00, -9.6843824932e+00
3.5850707640e+01, 1.3239573373e+00, -9.6853939086e+00
3.5854120368e+01, 1.3264052555e+00, -9.6886993312e+00
3.5857533096e+01, 1.3254378148e+00, -9.6886773439e+00
3.5860945824e+01, 1.3251006763e+00, -9.6882669145e+00
3.5864358552e+01, 1.3289850976e+00, -9.6922026394e+00
3.5867771280e+01, 1.3331553536e+00, -9.6943573938e+00
3.5871184008e+01, 1.3341301234e+00, -9.6963069335e+00
3.5874596736e+01, 1.3314110286e+00, -9.6967540084e+00
3.5878009464e+01, 1.3327302660e+00, -9.6971131341e+00
3.5881422192e+01, 1.3367979146e+00, -9.7003525949e+00
3.5884834920e+01, 1.3404771211e+00, -9.7016131995e+00
3.5888247648e+01, 1.3416790930e+00, -9.7037972703e+00
3.5891660376e+01, 1.3402352609e+00, -9.7034234864e+00
3.5895073104e+01, 1.3410194743e+00, -9.7039951559e+00
3.5898485832e+01, 1.3457980453e+00, -9.7065969852e+00
3.5901898560e+01, 1.3496238338e+00, -9.7091988145e+00
3.5905311288e+01, 1.3504300344e+00, -9.7110457469e+00
3.5908724016e+01, 1.3498510358e+00, -9.7089569543e+00
3.5912136744e+01, 1.3519984611e+00, -9.7107452539e+00
3.5915549472e+01, 1.3558902114e+00, -9.7138821073e+00
3.5918962200e+01, 1.3579643458e+00, -9.7158976089e+00
3.5922374928e+01, 1.3586312936e+00, -9.7179717432e+00
3.5925787656e+01, 1.3579570167e+00, -9.7161321400e+00
3.5929200384e+01, 1.3595107852e+00, -9.7189098676e+00
3.5932613112e+01, 1.3638789268e+00, -9.7208667364e+00
3.5936025840e+01, 1.3654400244e+00, -9.7233879457e+00
3.5939438568e+01, 1.3659603902e+00, -9.7237544005e+00
3.5942851296e+01, 1.3648756839e+00, -9.7230727945e+00
3.5946264024e+01, 1.3664660979e+00, -9.7245752593e+00
3.5949676752e+01, 1.3716624274e+00, -9.7275362144e+00
3.5953089480e+01, 1.3738318400e+00, -9.7301893474e+00
3.5956502208e+01, 1.3734653852e+00, -9.7310395226e+00
3.5959914936e+01, 1.3716477692e+00, -9.7292292357e+00
3.5963327664e+01, 1.3750118246e+00, -9.7324980128e+00
3.5966740392e+01, 1.3797024465e+00, -9.7347993492e+00
3.5970153120e+01, 1.3822383139e+00, -9.7377163296e+00
3.5973565848e+01, 1.3817399353e+00, -9.7385518467e+00
3.5976978576e+01, 1.3811682658e+00, -9.7379435316e+00
3.5980391304e+01, 1.3851186489e+00, -9.7405307028e+00
3.5983804032e+01, 1.3894428159e+00, -9.7427367609e+00
3.5987216760e+01, 1.3910918627e+00, -9.7464379547e+00
3.5990629488e+01, 1.3907693824e+00, -9.7469949660e+00
3.5994042216e+01, 1.3908133570e+00, -9.7458956015e+00
3.5997454944e+01, 1.3941627542e+00, -9.7490031385e+00
3.6000867672e+01, 1.3978712771e+00, -9.7513411203e+00
3.6004280400e+01, 1.3986335031e+00, -9.7547784667e+00
3.6007693128e+01, 1.3971603547e+00, -9.7540455570e+00
3.6011105856e+01, 1.3973728985e+00, -9.7535838239e+00
3.6014518584e+01, 1.4001432970e+00, -9.7566840318e+00
3.6017931312e+01, 1.4037858581e+00, -9.7583477367e+00
3.6021344040e+01, 1.4047826152e+00, -9.7615139065e+00
3.6024756768e+01, 1.4039544273e+00, -9.7597549233e+00
3.6028169496e+01, 1.4048852226e+00, -9.7612720463e+00
3.6031582224e+01, 1.4083152398e+00, -9.7642769759e+00
3.6034994952e+01, 1.4116866243e+00, -9.7644235579e+00
3.6038407680e+01, 1.4122363065e+00, -9.7662924775e+00
3.6041820408e+01, 1.4112542076e+00, -9.7669007925e+00
3.6045233136e+01, 1.4131157981e+00, -9.7679415243e+00
3.6048645864e+01, 1.4162966261e+00, -9.7706313027e+00
3.6052058592e+01, 1.4207453878e+00, -9.7726101588e+00
3.6055471320e+01, 1.4209432734e+00, -9.7750580771e+00
3.6058884048e+01, 1.4198585671e+00, -9.7730572337e+00
3.6062296776e+01, 1.4221525743e+00, -9.7750580771e+00
3.6065709504e+01, 1.4261982357e+00, -9.7769636423e+00
3.6069122232e+01, 1.4283236737e+00, -9.7796680789e+00
3.6072534960e+01, 1.4285288884e+00, -9.7802104321e+00
3.6075947688e+01, 1.4274295239e+00, -9.7798586354e+00
3.6079360416e+01, 1.4305737064e+00, -9.7823798447e+00
3.6082773144e+01, 1.4355868085e+00, -9.7843367135e+00
3.6086185872e+01, 1.4376389556e+00, -9.7868505937e+00
3.6089598600e+01, 1.4380200686e+00, -9.7880379073e+00
3.6093011328e+01, 1.4367374767e+00, -9.7874076050e+00
3.6096424056e+01, 1.4391194331e+00, -9.7893791320e+00
3.6099836784e+01, 1.4436634730e+00, -9.7918490376e+00
3.6103249512e+01, 1.4466317572e+00, -9.7943775759e+00
3.6106662240e+01, 1.4466537445e+00, -9.7951324729e+00
3.6110074968e+01, 1.4455617091e+00, -9.7940331084e+00
3.6113487696e+01, 1.4482001839e+00, -9.7966276086e+00
3.6116900424e+01, 1.4513810118e+00, -9.7986137938e+00
3.6120313152e+01, 1.4530007422e+00, -9.8012229522e+00
3.6123725880e+01, 1.4535577535e+00, -9.8009737629e+00
3.6127138608e+01, 1.4531619823e+00, -9.8004167516e+00
3.6130551336e+01, 1.4561962283e+00, -9.8033264030e+00
3.6133964064e+01, 1.4601319532e+00, -9.8059209032e+00
3.6137376792e+01, 1.4616344180e+00, -9.8089844656e+00
3.6140789520e+01, 1.4599560549e+00, -9.8083101887e+00
3.6144202248e+01, 1.4610993940e+00, -9.8090797438e+00
3.6147614976e+01, 1.4643755002e+00, -9.8118281551e+00
3.6151027704e+01, 1.4668380767e+00, -9.8153607797e+00
3.6154440432e+01, 1.4690514639e+00, -9.8183363929e+00
3.6157853160e+01, 1.4685677435e+00, -9.8163868532e+00
3.6161265888e+01, 1.4674390626e+00, -9.8167972826e+00
3.6164678616e+01, 1.4710083327e+00, -9.8200294142e+00
3.6168091344e+01, 1.4752005760e+00, -9.8221328650e+00
3.6171504072e+01, 1.4759628020e+00, -9.8255628822e+00
3.6174916800e+01, 1.4752738669e+00, -9.8251964274e+00
3.6178329528e+01, 1.4753618161e+00, -9.8265303230e+00
3.6181742256e+01, 1.4807340439e+00, -9.8295132653e+00
3.6185154984e+01, 1.4840907702e+00, -9.8316900070e+00
3.6188567712e+01, 1.4849262872e+00, -9.8360654777e+00
3.6191980440e+01, 1.4842007067e+00, -9.8346363039e+00
3.6195393168e+01, 1.4860842845e+00, -9.8361974015e+00
3.6198805896e+01, 1.4901372749e+00, -9.8396567351e+00
3.6202218624e+01, 1.4926878006e+00, -9.8421632862e+00
3.6205631352e+01, 1.4922993585e+00, -9.8441861168e+00
3.6209044080e+01, 1.4921234601e+00, -9.8418701223e+00
3.6212456808e+01, 1.4942928728e+00, -9.8444426352e+00
3.6215869536e+01, 1.4988955455e+00, -9.8467146552e+00
3.6219282264e+01, 1.5009110470e+00, -9.8493604591e+00
3.6222694992e+01, 1.5009770089e+00, -9.8506357219e+00
3.6226107720e+01, 1.5015633366e+00, -9.8501593306e+00
3.6229520448e+01, 1.5047221773e+00, -9.8532741967e+00
3.6232933176e+01, 1.5088557878e+00, -9.8541683465e+00
3.6236345904e+01, 1.5115162499e+00, -9.8570413524e+00
3.6239758632e+01, 1.5117654392e+00, -9.8575250728e+00
3.6243171360e+01, 1.5113989844e+00, -9.8576643256e+00
3.6246584088e+01, 1.5138469026e+00, -9.8609477609e+00
3.6249996816e+01, 1.5183029934e+00, -9.8629339461e+00
3.6253409544e+01, 1.5197321673e+00, -9.8670455693e+00
3.6256822272e+01, 1.5195269526e+00, -9.8659901794e+00
3.6260235000e+01, 1.5196295599e+00, -9.8656603701e+00
3.6263647728e+01, 1.5222900220e+00, -9.8684747432e+00
3.6267060456e+01, 1.5265408981e+00, -9.8704609284e+00
3.6270473184e+01, 1.5278674646e+00, -9.8724471136e+00
3.6273885912e+01, 1.5269293402e+00, -9.8722125825e+00
3.6277298640e+01, 1.5271345549e+00, -9.8721173042e+00
3.6280711368e+01, 1.5299782444e+00, -9.8746018680e+00
3.6284124096e+01, 1.5351452575e+00, -9.8764854458e+00
3.6287536824e+01, 1.5355776742e+00, -9.8793804390e+00
3.6290949552e+01, 1.5351305993e+00, -9.8791678952e+00
3.6294362280e+01, 1.5358268635e+00, -9.8799301213e+00
3.6297775008e+01, 1.5398578667e+00, -9.8822607740e+00
3.6301187736e+01, 1.5430899983e+00, -9.8834920622e+00
3.6304600464e+01, 1.5439621608e+00, -9.8863137644e+00
3.6308013192e+01, 1.5435590605e+00, -9.8857640822e+00
3.6311425920e+01, 1.5441820337e+00, -9.8869440668e+00
3.6314838648e+01, 1.5478905566e+00, -9.8900955783e+00
3.6318251376e+01, 1.5509028154e+00, -9.8909530826e+00
3.6321664104e+01, 1.5520754708e+00, -9.8931957862e+00
3.6325076832e+01, 1.5504410823e+00, -9.8917812706e+00
3.6328489560e+01, 1.5520388253e+00, -9.8936795066e+00
3.6331902288e+01, 1.5556227536e+00, -9.8955191099e+00
3.6335315016e+01, 1.5594192257e+00, -9.8973440549e+00
3.6338727744e+01, 1.5598736297e+00, -9.8991983164e+00
3.6342140472e+01, 1.5594851876e+00, -9.8976298897e+00
3.6345553200e+01, 1.5602034390e+00, -9.9005322120e+00
3.6348965928e+01, 1.5648500863e+00, -9.9035224834e+00
3.6352378656e+01, 1.5676937758e+00, -9.9056772378e+00
3.6355791384e+01, 1.5673786247e+00, -9.9072456645e+00
3.6359204112e+01, 1.5667263351e+00, -9.9056918960e+00
3.6362616840e+01, 1.5691082915e+00, -9.9081031688e+00
3.6366029568e+01, 1.5731686110e+00, -9.9098401647e+00
3.6369442296e+01, 1.5761955279e+00, -9.9124493231e+00
3.6372855024e+01, 1.5766132865e+00, -9.9136879405e+00
3.6376267752e+01, 1.5752060999e+00, -9.9136146495e+00
3.6379680480e+01, 1.5783649406e+00, -9.9164143644e+00
3.6383093208e+01, 1.5834366754e+00, -9.9169567176e+00
3.6386505936e+01, 1.5859505556e+00, -9.9206285950e+00
3.6389918664e+01, 1.5851883295e+00, -9.9206652405e+00
3.6393331392e+01, 1.5842575343e+00, -9.9196025215e+00
3.6396744120e+01, 1.5871085529e+00, -9.9226147802e+00
3.6400156848e+01, 1.5909270122e+00, -9.9250480403e+00
3.6403569576e+01, 1.5924294770e+00, -9.9278697425e+00
3.6406982304e+01, 1.5925320844e+00, -9.9287932087e+00
3.6410395032e+01, 1.5920923386e+00, -9.9284780575e+00
3.6413807760e+01, 1.5952145338e+00, -9.9314903163e+00
3.6417220488e+01, 1.5984979691e+00, -9.9334398560e+00
3.6420633216e+01, 1.5998904974e+00, -9.9375807956e+00
3.6424045944e+01, 1.5995313717e+00, -9.9372216699e+00
3.6427458672e+01, 1.5991575878e+00, -9.9359757234e+00
3.6430871400e+01, 1.6019646318e+00, -9.9389806531e+00
3.6434284128e+01, 1.6057684330e+00, -9.9397721955e+00
3.6437696856e+01, 1.6069557466e+00, -9.9433487947e+00
3.6441109584e+01, 1.6066772410e+00, -9.9432022127e+00
3.6444522312e+01, 1.6070363667e+00, -9.9435100348e+00
3.6447935040e+01, 1.6117929504e+00, -9.9465809263e+00
3.6451347768e+01, 1.6157873081e+00, -9.9486330734e+00
3.6454760496e+01, 1.6165055596e+00, -9.9513008645e+00
3.6458173224e+01, 1.6144094379e+00, -9.9506119295e+00
3.6461585952e+01, 1.6163956231e+00, -9.9512349027e+00
3.6464998680e+01, 1.6205658791e+00, -9.9537927574e+00
3.6468411408e+01, 1.6234608723e+00, -9.9563945867e+00
3.6471824136e+01, 1.6233875813e+00, -9.9592309471e+00
3.6475236864e+01, 1.6222075968e+00, -9.9576991659e+00
3.6478649592e+01, 1.6234168977e+00, -9.9597952876e+00
3.6482062320e+01, 1.6273086481e+00, -9.9620233330e+00
3.6485475048e+01, 1.6310977910e+00, -9.9633352413e+00
3.6488887776e+01, 1.6315668532e+00, -9.9654899957e+00
3.6492300504e+01, 1.6304748178e+00, -9.9650209335e+00
3.6495713232e+01, 1.6322924338e+00, -9.9679965467e+00
3.6499125960e+01, 1.6355318945e+00, -9.9689933039e+00
3.6502538688e+01, 1.6388373171e+00, -9.9715804750e+00
3.6505951416e+01, 1.6384635332e+00, -9.9722474228e+00
3.6509364144e+01, 1.6380677620e+00, -9.9722547519e+00
3.6512776872e+01, 1.6396361886e+00, -9.9740430515e+00
3.6516189600e+01, 1.6439090520e+00, -9.9751277578e+00
3.6519602328e+01, 1.6467747288e+00, -9.9775536888e+00
3.6523015056e+01, 1.6473830438e+00, -9.9773924487e+00
3.6526427784e+01, 1.6469139816e+00, -9.9786090787e+00
3.6529840512e+01, 1.6493838872e+00, -9.9807711622e+00
3.6533253240e+01, 1.6538473071e+00, -9.9818412103e+00
3.6536665968e+01, 1.6558921250e+00, -9.9849780637e+00
3.6540078696e+01, 1.6545142549e+00, -9.9847288744e+00
3.6543491424e+01, 1.6535321559e+00, -9.9845236597e+00
3.6546904152e+01, 1.6564857819e+00, -9.9883567773e+00
3.6550316880e+01, 1.6608685817e+00, -9.9902256969e+00
3.6553729608e+01, 1.6627228431e+00, -9.9918894019e+00
3.6557142336e+01, 1.6617114278e+00, -9.9917867945e+00
3.6560555064e+01, 1.6609052272e+00, -9.9921312620e+00
3.6563967792e+01, 1.6647236865e+00, -9.9948283696e+00
3.6567380520e+01, 1.6691431318e+00, -9.9972836170e+00
3.6570793248e+01, 1.6712026080e+00, -1.0000684318e+01
3.6574205976e+01, 1.6698467251e+00, -1.0001497848e+01
3.6577618704e+01, 1.6704843565e+00, -1.0000698976e+01
3.6581031432e+01, 1.6741708921e+00, -1.0005081776e+01
3.6584444160e+01, 1.6774689856e+00, -1.0007339138e+01
3.6587856888e+01, 1.6787662357e+00, -1.0011054990e+01
3.6591269616e+01, 1.6774983020e+00, -1.0009325323e+01
3.6594682344e+01, 1.6779160605e+00, -1.0010131523e+01
3.6598095072e+01, 1.6818737727e+00, -1.0013495579e+01
3.6601507800e+01, 1.6853697518e+00, -1.0015547726e+01
3.6604920528e+01, 1.6859340922e+00, -1.0017951670e+01
3.6608333256e+01, 1.6839185907e+00, -1.0017152798e+01
3.6611745984e+01, 1.6855676374e+00, -1.0018809174e+01
3.6615158712e+01, 1.6898111844e+00, -1.0021689509e+01
3.6618571440e+01, 1.6936369728e+00, -1.0023543770e+01
3.6621984168e+01, 1.6936882765e+00, -1.0025214804e+01
3.6625396896e+01, 1.6928674177e+00, -1.0024240035e+01
3.6628809624e+01, 1.6944358444e+00, -1.0025661879e+01
3.6632222352e+01, 1.6982762910e+00, -1.0028051165e+01
3.6635635080e+01, 1.7011053223e+00, -1.0030359830e+01
3.6639047808e+01, 1.7003650836e+00, -1.0031268638e+01
3.6642460536e+01, 1.6998447177e+00, -1.0030433121e+01
3.6645873264e+01, 1.7017136374e+00, -1.0032888369e+01
3.6649285992e+01, 1.7063749428e+00, -1.0034962503e+01
3.6652698720e+01, 1.7105745152e+00, -1.0037381105e+01
3.6656111448e+01, 1.7103546423e+00, -1.0039689770e+01
3.6659524176e+01, 1.7113587286e+00, -1.0038715000e+01
3.6662936904e+01, 1.7116372342e+00, -1.0040657211e+01
3.6666349632e+01, 1.7162765524e+00, -1.0042753333e+01
3.6669762360e+01, 1.7190762673e+00, -1.0044908087e+01
3.6673175088e+01, 1.7187317998e+00, -1.0045501744e+01
3.6676587816e+01, 1.7183653450e+00, -1.0044717531e+01
3.6680000544e+01, 1.7212456800e+00, -1.0047956991e+01
